file_number,phrase,trc,readID,telo_length
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,26670331-f9cc-4679-bff1-da40e8ac9f8d,7690
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,0cb869fa-a124-4d53-8814-48adb9c0b6bc,4360
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,50b69891-fd95-4edf-8fe6-ef9185dba7ff,6160
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.810,e3d0c5e0-0203-47cc-9ffd-b6bac8e53e25,310
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.858,606cf052-92ae-4c13-823a-e74d0b4d6206,3430
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.816,80b03d84-08bd-4bb6-88d0-d8a8d4723845,4990
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,484e936d-97e9-4ab4-b325-788332a451bf,5140
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.966,668071df-c5f3-4410-bd56-91675ae9fc5d,6070
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,02791df9-3467-475b-b68d-22e7453710b5,8500
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,e8547617-2257-4441-87fe-ddf6c356bfd3,2920
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.978,a5abaeb0-5c00-425d-ae68-7e5a658b38ed,3700
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.092,591311b6-3691-49b1-bec4-1617c73b5c37,1540
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.882,ce4a4ad0-e428-41fc-8242-adcd450184ca,2530
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.768,e2265cc8-865d-482a-89e2-be64056eee6a,820
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,8ed3cc07-c3f1-4a85-9ee3-2c8faa28202b,8530
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,6a25f905-a43d-4261-979e-7ebc546d35b4,5980
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,257201c7-ebe6-4339-8861-b18a9e3a5a56,1480
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,60721354-5cd0-49f9-ad80-e5e54343c38e,5830
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,985cbb56-02ec-46de-bf59-b83409bc28ea,4960
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.714,a176d158-3e8a-4194-9e6c-ee3bd76b5861,760
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.410,29f3c294-7514-428c-8578-0f899d5d8db4,3220
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.990,668a1510-2835-40c9-93bd-e4909e5cf8aa,2440
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,48bc99af-7130-4604-b274-80dbb5fdba7a,6010
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.014,d1c3a31d-2b0d-4eff-9618-46cda2a69f65,7180
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.834,06f5b399-60fb-4e89-8c3a-4b9480a0d166,1900
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,33953f88-fe90-4441-a466-9a229ce5a25e,7840
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.134,5461c2ef-d115-4698-9c4c-51f02c524786,2170
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,392cc422-9dd4-4ddd-a57c-a8d0e4fb85a5,9820
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,1849a77d-166f-4eb7-8f4d-ffcc5ef879fa,5440
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,2b1cc467-e085-4fdd-a20d-00db758c87e0,5380
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.182,c977d94a-8278-42ba-af96-93d483d1142a,3220
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,e5ed9953-4ea1-4fd5-81b2-c1552c92c7b2,7360
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,bed9cc8f-29bf-495b-b2df-ea8835c6bab5,5380
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,e1eeebcd-058e-4d0c-81e4-c0e676db099b,9250
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,40f07244-dad7-4161-81a8-c19f361732ad,1120
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.912,1c44e6b1-735c-437d-a5e7-0ca3ad1efc30,2170
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,15bee036-9624-405c-9cc9-c840a8091026,4090
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.948,82295e6e-29ee-42df-99c0-bd2cb989213d,940
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,2bf1a1a9-d660-483a-951a-a50ab19fbdd6,5620
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,697bf796-fb39-4945-8cef-013b1069eaee,8410
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.834,4e3c8506-abff-4182-8df2-a96dfa4ad233,2800
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,30a03dbb-7e83-4d0e-b5f8-08225e0ad7df,7060
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,95f808bf-8c34-42e3-bbff-d7e792170311,8440
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,4d83f85c-4507-4a07-8060-91ec3049146b,8140
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,2379d351-fc19-4a96-91b5-c53320e31743,5470
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,9e8d80e8-5af4-40bb-b226-e79c26f3cf3a,4180
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,6056da48-57f9-4766-8f0c-023473870b79,6220
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,add407de-35d7-4bc8-b538-fdaf48bb1779,2740
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,80a8460d-ae31-44d5-98be-1df573f45335,8410
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,4ed15ad9-6492-4e8f-83a0-010dcaa8f5b7,5740
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,af59a6d9-11b6-4dbf-ade2-fcfdd2095799,7840
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,24af4d74-c5bd-4de3-bb9d-d3914537541a,6910
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,aa88c57a-9f66-427a-8ab8-08e8476dd13a,9730
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,e7e42903-8871-48db-ab19-0959ef515b39,5710
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,7782f639-e5e6-4cf0-bb4c-270481ab0ff4,8410
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,eb61f538-b39e-4c9c-878f-a6f195fe937a,3760
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,be9bdd52-70c2-4e54-ae48-6950c1290f4f,6250
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,1d338fcc-bd5f-4ea0-b6dd-55f6391b8b20,5140
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,ea3c37f2-0f17-409e-a183-824aa3ca2060,3940
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,8286082d-9e8c-4fa3-b2a6-e335568dc283,4750
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.924,bee8b5c1-5655-4ef9-924f-c0efe232cc94,520
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,7f6d1938-ac29-45b3-9106-ff07f2957a42,5890
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,071acca8-80f0-48db-aa02-47e8cd59bd77,4210
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.990,6674abf7-2878-4007-8686-63d12b9477f0,7540
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,020e6943-17ca-4e58-8c53-bbb8a1057d6d,4330
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,45f450a9-fcd9-4e58-a0b8-e1d5400f7913,2590
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.786,e6458e88-5096-47cc-8878-8f228cea5ba4,7690
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,5b92e5ce-2949-4fa8-8755-2d363e439055,6250
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,609a39db-54bd-4a48-a8e6-3e829fe250e7,5590
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.822,73c3b274-e10f-43e4-8c40-c2fd060e255b,4570
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.756,04552070-0eab-49fb-a3c6-bb2801c09242,2920
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.702,a087be5a-40bc-4e22-a3ba-1317067fbfa1,16180
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,309005cf-c54d-4759-a320-815265ab5585,10030
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.840,c9939b71-133e-4e3d-b4ef-d4624203f303,3970
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,eb5a630d-bd82-47ce-8d0f-205aedc6ca31,3700
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.990,a2d02758-a990-4918-a627-977f2f8c6041,1480
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.714,24bf4804-4e9a-4eac-9c21-7b7f18d9d272,550
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.224,a2e462f9-ba84-435b-ba31-6c036e507820,7120
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.906,b81c7d67-ba74-464e-9a53-22cefb6d9874,2230
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,7856726d-3fff-4419-b57d-b110271b7ba4,5080
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,be8c5106-13f7-4791-b92d-400aee27c165,5680
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.032,335da9f4-f1ad-414b-b41a-86bde42b1619,1270
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.050,5f859b3e-e5ee-4c01-bf47-31999ee48f15,1540
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.966,1233ada7-befb-4d86-95f3-535a6627b87c,5290
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,1a0fb74b-c4dc-4e6b-a3eb-864a4da9b8a0,5710
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,8c223a1f-962a-4aa8-83a6-95575c27e064,5290
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,c04f7fec-7456-4ed9-8375-fa1f09363c43,4360
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,bf04d443-0912-4629-bcb8-8a3370b74358,5440
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,12e566d3-314a-4e0b-870e-e95cb8661c4b,4990
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,df8353ec-e328-4df8-836b-5a873ed11abf,1390
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,27f8c8e1-9b3f-4725-be5b-4706f639aa3e,3040
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,b006a282-1623-478f-ba4c-5e910c31315d,10180
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.038,23af9304-af20-4a28-9879-96542c5199e0,5050
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.912,bbfde279-4308-4011-bc9c-8ba815798d0e,2410
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.032,3344b002-a95c-43ec-b9e8-fd6fcea71d21,1810
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,2f45112a-cfda-4fcd-a527-b00725c17ff5,4870
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,4c227baf-595a-4f7f-86cb-f0e4f80dd43c,9160
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.708,e0e4f8e9-abbf-4609-af7a-596f5835d52e,580
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,a8406369-5410-4e7c-a8d2-408ec00fb6cf,2500
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,28a5ba4c-3831-4d9e-9da7-da9923d4e0e3,4510
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,51cbcfdd-d149-47d9-b6a2-dfed660e4278,4240
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,aac24ee1-1996-4899-ae1c-7b441f9e27d1,3640
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.750,e0dd893e-2bee-4306-9e0d-dc0738590710,19480
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.720,1d1192a7-c626-4e1e-b0f0-f18325b738ac,4270
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,04987ac8-6ff7-4822-890e-a4a456db38de,5800
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,37271738-1bdf-4bec-82c6-24a54ef6308a,4570
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,127c4e41-713b-405e-9be6-d2763470e3e0,4360
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.828,2522bdef-57cf-4937-a15b-6355e868d559,1060
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,f032feb3-0652-42b3-90f9-979f165d1f93,5380
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.768,e58619a0-239d-4409-9073-a2e742385e9e,1510
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,7e67d253-4567-45d1-bb0c-3410f4e89d56,4390
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,ba881d1b-e257-4cb1-b541-a7a8b2369da0,9040
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.816,ba2ef829-7ec8-4bcf-88aa-008af977649c,1150
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,3b0f409d-2922-46cc-b79e-4ab3a3fe7580,5830
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,79512fe6-05f4-4689-af5b-aac573be6b49,4840
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.798,6515b5a7-2e50-4264-8908-7548e49c8605,12280
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.804,30dd4646-e951-49a6-b955-526a8d71eae9,1030
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,8e4377e0-09ad-4f8c-9019-a6af4e82556e,11050
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,ed122ccc-aecf-421c-812b-d88903948256,8830
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,3f4a65b7-f573-4fe7-ac18-8e66c78225d6,1660
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,215d0ded-95f5-4b48-8e0c-98f0e1ebb582,8170
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.966,b7547098-6390-4dde-a2dd-8e05449bc97d,3580
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,9393c12c-2c00-4888-9ec4-63164d54bad3,4960
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.816,8c5ac8e6-63ee-43ff-8705-1d86d630264f,1390
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.762,bcc1abd5-aa78-425d-8cab-e72ba32141b4,1480
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.756,f0d5908a-9bb7-404c-bff5-e8eaca8f7ee8,9340
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,3a4bcd46-b824-4d1b-93f7-534c76b37281,460
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,7a8d1a23-f8f5-4ab1-b8b2-ebb8b4bc5645,10180
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.020,e17e5e32-00bf-4af1-9d64-2b806804b9f6,1030
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,57a3ced4-140c-478a-8aa7-938f161bd6a3,4900
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.152,ff40bf24-b716-4872-b039-a39b5f826356,1750
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.008,b6fdb45e-bf72-4636-b0f3-28366aceb79d,1990
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.056,fb589c13-f6be-4cc8-8209-7c57d75a2994,1660
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.876,7d628385-122c-4faf-ab9b-00024cd4ee81,3610
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,99de15a2-b2b5-494d-a86a-0b109f9dde9e,2290
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.888,ed036b06-b185-4bae-be6a-eb27661291eb,1300
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.882,2c7e2268-478c-4331-a772-436e8e107ec9,520
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.122,673da24a-4d2d-4a78-97e5-4fe5da6aa258,700
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.828,a1a8bbfd-3f99-44f0-8b8d-00bb073c91f3,2050
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,8c848a5c-2c86-4b6e-9358-07303a21377e,4000
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.804,e2191026-8014-4399-a8b4-58f462c34059,820
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,85501d1d-a4bd-40d1-b89c-f7bc688dc10d,2170
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.966,ba737cb6-c774-4d6d-9fed-a4db0dd81635,1990
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,9fe39ed3-2851-42f3-a651-5de1c5bd6b48,4150
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,da38fc88-cd37-4a4b-9b50-4f4eb0dd903d,4510
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,a8f950a7-bb01-4543-8696-8d9fa4317226,7840
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.720,ddb6d5ca-5b25-4d6b-be1f-26b35b5e156e,1300
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,f369a141-7786-4645-a134-73798cf9f1ab,6760
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.708,dc854c77-dccd-47f3-b9a0-1a34c192d9cf,430
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,5f2620c8-4fb7-4c48-86c8-4ab40bbea23e,8860
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.086,8a7a67a9-94fe-4de4-a4ab-5553cc9bf318,4720
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,401cf9bb-1c5b-4ef9-b0a2-98a637c365b1,5710
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.380,c6d81e07-6c3a-4bc2-930e-a1c1f419da8e,2950
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.768,38194c07-f8bb-4652-9c1c-56db810c94c8,1420
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,3ed56477-63e9-4302-9e1a-050e23f34c31,4810
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,670a685a-4d7c-40d4-839c-2f48d2878796,6010
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.386,51536624-e745-4627-85bc-31cbdbd5dc86,1810
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.996,cce99f0f-9eed-46e5-967f-049230d4eb71,5770
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.714,b51bb7b9-e63f-45c2-ad69-08b327f82066,760
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.930,832b8c75-5ea6-4a63-aa9a-a887411180a4,4930
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,3c925c86-1bab-458a-afe4-d6557c414dde,5200
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,5374d44e-437d-4fad-bd4f-3965efd32bb9,7120
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.948,3cdbca28-92f1-41fb-b6f4-3297fa61bef9,3130
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.924,6f011219-a5ae-4f30-92f3-95265d9c6206,6940
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,0bcf36eb-fa52-42a5-9c30-bbcd3a1fbee3,5620
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,23b9b977-5a90-4928-88ed-33b6b3d6d8b3,8140
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.990,4397ae64-313e-4719-9467-4c931664c028,2140
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,7aadc3ae-9469-49eb-b6c0-a4ef936e81ec,6940
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.014,eeee02dd-5b1b-4b7c-82f4-3fcd973a8233,1720
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,f468f5af-879b-46b2-9e2a-db8ef42967f1,4030
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,b3c5dbd1-aa65-4bab-b1f4-caa30aa2f906,5860
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,9db7931f-4443-4aa2-a52e-87805d2082fd,3670
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.002,df99ea5f-d0cc-4cd6-a112-cd5960b0c546,13870
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.044,471bece3-7d43-47be-80f7-9fd4dc6f6aa4,2410
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,1.368,811fceeb-d702-4944-9f97-a4137ea99541,10360
11_20_2024_R1041_UL_H9.dorado_0.8.1_sup.5mC_5hmC.fastq,4,0.858,7616c5cb-f6c5-485e-9e7e-d43e7559a5a8,2440
